Location,Airport,1,2,3,4,5,6,7,8,9,10,11,12
"United States",FOK,6.27164,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FPR,4.23784,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FRG,5.8275133333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FSD,4.54631,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FSK,3.91184,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FSM,5.21747,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FST,4.36728,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FTW,4.519255,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FTY,5.336765,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FWA,5.05206,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FWS,4.80422,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FXE,3.9512275,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",FYV,5.1268,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GAD,4.04232,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GAI,5.57117,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GBD,4.00289,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GBG,4.80633,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GCC,4.84806,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GCK,4.34927,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GCN,3.26869,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GCY,5.16351,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GED,5.0855,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GEG,7.09245,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GFK,6.54996,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GGE,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data",5.47344
"United States",GGG,3.785435,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GJT,6.27963,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GKT,6.0258,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GKY,5.25902,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GLD,4.41729,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GLH,4.34382,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GLS,5.18006,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GLY,3.47951,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GMU,5.11855,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GNV,4.75426,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GON,5.78751,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GPT,5.14972,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GRB,4.208975,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GRI,4.02216,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GRK,3.78799,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GRR,7.46883,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GSH,4.58652,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GSO,6.571185,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GSP,5.4906,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GTF,4.142015,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GTR,5.91548,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GTU,4.59031,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GUC,7.40162,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GUF,4.138065,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GUS,4.43375,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GXY,4.33269,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GYH,5.0522,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GYR,6.01033,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",GYY,3.99666,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HAO,5.58375,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HBI,5.58882,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HBV,5.11999,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HCA,4.37474,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HDC,4.20663,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HDN,7.06812,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HFD,5.45284,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HFJ,4.08447,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HFY,4.50718,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HGR,5.2515,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HHH,7.3535,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HHR,5.22785,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HIB,4.34932,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HII,3.934475,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HIO,3.6435633333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HKS,4.28358,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HKY,4.62021,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HLB,4.99732,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HLI,4.34803,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HNL,4.0432475,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HOB,4.84587,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HON,3.93984,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HOT,4.64219,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HOU,4.57366,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HPN,6.2910425,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HQU,4.66697,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HQZ,4.62432,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HRJ,4.15123,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HRL,4.09228,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HRO,4.75416,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HSA,4.98903,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HSD,3.65357,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HSH,4.9536,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HSV,6.17926,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HTO,6.02506,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HTS,4.95286,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HUF,5.03075,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HUM,4.451405,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HUT,5.08168,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HVN,5.50546,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HWD,3.98399,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HYI,4.578445,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HYR,5.43032,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HYS,4.36344,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",HZL,5.33986,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IAD,8.076645,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IAG,6.09586,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IAH,4.84869,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ICT,4.9505733333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IDA,4.70446,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IFP,5.37678,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IGM,4.35868,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IKV,5.68613,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ILE,3.74796,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ILG,4.8791366666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ILM,5.23407,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IMM,4.38973,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IMT,4.81458,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IND,5.21516,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",INL,6.292,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",INT,7.39594,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IOW,4.55752,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IPT,5.30384,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IRK,4.23543,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ISM,4.6864633333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ISN,7.20276,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ISP,5.8489333333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ITH,6.52352,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ITO,4.471485,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",IXD,6.69054,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data",4.48972
"United States",IYA,4.41585,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JAC,7.87104,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JAN,5.93632,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JAS,5.54282,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JAX,5.66565,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JEF,4.72967,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JFK,7.33987,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JHW,4.79592,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JLN,4.09143,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JMS,4.92203,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JNU,7.37262,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JQF,5.08917,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JRF,4.62024,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JST,4.55249,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JTC,3.73746,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JVL,4.43286,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JVY,4.604195,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JWN,4.89636,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JYM,4.57969,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JYO,5.58732,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",JZI,6.19951,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",KOA,4.65591,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",KTN,7.26262,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAF,4.58736,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAL,5.27819,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAN,6.39206,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAR,4.11806,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAS,6.25499,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAW,4.09826,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LAX,6.173315,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBB,4.159115,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBE,4.005455,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBF,4.11716,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBL,3.97448,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBO,4.29973,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LBT,4.47516,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LCH,5.06087,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LCI,4.10878,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LCK,4.693435,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LEE,5.18571,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LEW,5.00243,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LEX,5.81503,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LFT,6.97518,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LGA,8.49043,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LGB,4.809395,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LGU,4.81116,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LIH,4.762155,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LIT,5.497345,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LJN,3.92961,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LMT,4.5272,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNC,4.54814,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNK,4.49045,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNN,4.07239,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNP,4.21672,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNS,4.95631,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LNY,5.79559,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LOM,5.66066,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LOU,4.313075,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LPR,4.70465,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LRD,4.433115,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LRU,4.851895,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LSE,5.02584,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LUK,5.76915,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LVJ,4.1795,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LVK,5.37201,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LVN,3.838,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWA,4.13175,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWB,5.33102,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWC,4.73698,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWM,4.175635,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWS,4.12627,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LWT,4.57509,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LXT,5.13828,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LYH,3.13182,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",LZU,3.835115,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",M54,4.25098,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MAF,6.22676,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MBL,5.1735,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MBS,6.27553,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCB,3.95636,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCC,4.85443,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCE,4.83144,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCI,7.74584,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCK,3.78794,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCN,4.34029,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCO,5.602205,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MCW,4.52016,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MDD,5.26545,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MDQ,4.26866,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MDT,6.10749,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MDW,6.226755,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MEI,4.01382,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MEM,5.423145,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MER,4.58761,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MEV,5.23396,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MFD,5.43999,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MFE,4.89748,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MFH,4.09529,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MFR,4.45736,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MGM,5.12025,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MGN,5.20556,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MGR,4.49335,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MGW,4.81699,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MGY,4.21979,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MHK,5.32382,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MHT,6.56401,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MHV,4.38071,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MIA,5.527395,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MIV,4.889,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MJX,4.40081,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MKC,5.687655,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MKE,5.65421,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MKG,4.60203,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MKT,4.82932,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MLB,4.901675,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MLI,5.25712,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MLU,6.60919,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MMH,5.73997,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MML,4.51059,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MMU,5.97766,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MMV,4.7504,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MNE,4.33088,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MNZ,3.92513,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MOB,6.96776,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MOD,4.7634,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MOP,4.47381,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MOT,5.95298,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MQJ,5.01282,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MQS,7.03246,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MQY,4.473815,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MRB,5.24432,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MRK,4.95903,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MRY,6.33853,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSC,4.81505,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSL,5.27652,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSN,4.50174,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSO,4.20551,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSP,8.56726,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MSY,5.992995,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MTH,6.32032,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MTJ,7.06276,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MTN,5.05717,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MTO,5.29766,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MTV,5.27814,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MVL,5.20996,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MWA,3.93536,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MWH,5.67155,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MYF,3.94946,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MYR,5.5067,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",MZJ,5.38558,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",NEW,5.318695,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",NOT,4.31353,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",NQA,3.44304,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",NYL,4.77942,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OAJ,5.30599,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OAK,5.3505966666667,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OCA,4.77634,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OCE,4.62413,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OCF,5.6794,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OCH,4.47312,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ODO,4.99386,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OFK,3.74262,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OFP,4.26232,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OGD,4.20252,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OGG,4.596955,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OJC,5.187765,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
